Category,Layer,Index1,Index2,Value
critic_W1,Layer1,50,25,0.830655
critic_W1,Layer1,50,26,0.77013
critic_W1,Layer1,50,27,0.923195
critic_W1,Layer1,50,28,0.434729
critic_W1,Layer1,50,29,0.285504
critic_W1,Layer1,50,30,0.222077
critic_W1,Layer1,50,31,-0.0508626
critic_W1,Layer1,50,32,1.06016
critic_W1,Layer1,50,33,-1.13847
critic_W1,Layer1,50,34,0.0228913
critic_W1,Layer1,50,35,0.389658
critic_W1,Layer1,51,0,0.196631
critic_W1,Layer1,51,1,0.0296037
critic_W1,Layer1,51,2,0.0599771
critic_W1,Layer1,51,3,-0.210601
critic_W1,Layer1,51,4,0.0226888
critic_W1,Layer1,51,5,-0.198448
critic_W1,Layer1,51,6,-0.0783125
critic_W1,Layer1,51,7,-0.192485
critic_W1,Layer1,51,8,0.108264
critic_W1,Layer1,51,9,-0.00675685
critic_W1,Layer1,51,10,-0.0914726
critic_W1,Layer1,51,11,0.231404
critic_W1,Layer1,51,12,-0.20027
critic_W1,Layer1,51,13,0.0389552
critic_W1,Layer1,51,14,-0.0506406
critic_W1,Layer1,51,15,-0.089257
critic_W1,Layer1,51,16,-0.110882
critic_W1,Layer1,51,17,-0.152563
critic_W1,Layer1,51,18,0.220611
critic_W1,Layer1,51,19,0.093265
critic_W1,Layer1,51,20,-0.138763
critic_W1,Layer1,51,21,-0.158762
critic_W1,Layer1,51,22,-0.0579711
critic_W1,Layer1,51,23,0.0263818
critic_W1,Layer1,51,24,0.192084
critic_W1,Layer1,51,25,-0.237113
critic_W1,Layer1,51,26,-0.0465376
critic_W1,Layer1,51,27,0.134978
critic_W1,Layer1,51,28,-0.099251
critic_W1,Layer1,51,29,-0.154568
critic_W1,Layer1,51,30,-0.125861
critic_W1,Layer1,51,31,-0.197617
critic_W1,Layer1,51,32,-0.227063
critic_W1,Layer1,51,33,-0.163074
critic_W1,Layer1,51,34,-0.0798813
critic_W1,Layer1,51,35,-0.181499
critic_W1,Layer1,52,0,0.924383
critic_W1,Layer1,52,1,0.827286
critic_W1,Layer1,52,2,1.07509
critic_W1,Layer1,52,3,1.03305
critic_W1,Layer1,52,4,1.07813
critic_W1,Layer1,52,5,0.625291
critic_W1,Layer1,52,6,0.826253
critic_W1,Layer1,52,7,0.80413
critic_W1,Layer1,52,8,0.80526
critic_W1,Layer1,52,9,0.910984
critic_W1,Layer1,52,10,0.641155
critic_W1,Layer1,52,11,0.649531
critic_W1,Layer1,52,12,0.975129
critic_W1,Layer1,52,13,0.874763
critic_W1,Layer1,52,14,0.987822
critic_W1,Layer1,52,15,0.592456
critic_W1,Layer1,52,16,0.980357
critic_W1,Layer1,52,17,0.662799
critic_W1,Layer1,52,18,0.592779
critic_W1,Layer1,52,19,0.916774
critic_W1,Layer1,52,20,0.624659
critic_W1,Layer1,52,21,0.670214
critic_W1,Layer1,52,22,0.736516
critic_W1,Layer1,52,23,0.776434
critic_W1,Layer1,52,24,0.827418
critic_W1,Layer1,52,25,0.824492
critic_W1,Layer1,52,26,0.98155
critic_W1,Layer1,52,27,1.06772
critic_W1,Layer1,52,28,0.819438
critic_W1,Layer1,52,29,1.117
critic_W1,Layer1,52,30,0.75579
critic_W1,Layer1,52,31,1.09425
critic_W1,Layer1,52,32,0.753386
critic_W1,Layer1,52,33,-0.480603
critic_W1,Layer1,52,34,-0.172023
critic_W1,Layer1,52,35,0.04881
critic_W1,Layer1,53,0,0.175721
critic_W1,Layer1,53,1,-0.083206
critic_W1,Layer1,53,2,-0.0223919
critic_W1,Layer1,53,3,0.000526835
critic_W1,Layer1,53,4,0.0835918
critic_W1,Layer1,53,5,0.209034
critic_W1,Layer1,53,6,-0.236882
critic_W1,Layer1,53,7,-0.167134
critic_W1,Layer1,53,8,0.182167
critic_W1,Layer1,53,9,0.191319
critic_W1,Layer1,53,10,0.137266
critic_W1,Layer1,53,11,-0.0823333
critic_W1,Layer1,53,12,0.0880291
critic_W1,Layer1,53,13,-0.0670856
critic_W1,Layer1,53,14,-0.0628214
critic_W1,Layer1,53,15,-0.173782
critic_W1,Layer1,53,16,-0.230955
critic_W1,Layer1,53,17,-0.0143763
critic_W1,Layer1,53,18,-0.241508
critic_W1,Layer1,53,19,-0.240269
critic_W1,Layer1,53,20,0.233564
critic_W1,Layer1,53,21,-0.18152
critic_W1,Layer1,53,22,0.118379
critic_W1,Layer1,53,23,-0.206656
critic_W1,Layer1,53,24,-0.167958
critic_W1,Layer1,53,25,0.164252
critic_W1,Layer1,53,26,-0.16213
critic_W1,Layer1,53,27,0.154647
critic_W1,Layer1,53,28,-0.0756434
critic_W1,Layer1,53,29,0.0105348
critic_W1,Layer1,53,30,-0.0271225
critic_W1,Layer1,53,31,-0.0103473
critic_W1,Layer1,53,32,-0.204933
critic_W1,Layer1,53,33,0.081907
critic_W1,Layer1,53,34,-0.040986
critic_W1,Layer1,53,35,-0.149041
critic_W1,Layer1,54,0,0.363747
critic_W1,Layer1,54,1,0.403022
critic_W1,Layer1,54,2,0.555752
critic_W1,Layer1,54,3,0.162375
critic_W1,Layer1,54,4,0.321176
critic_W1,Layer1,54,5,0.518843
critic_W1,Layer1,54,6,0.327839
critic_W1,Layer1,54,7,0.227964
critic_W1,Layer1,54,8,-0.0425913
critic_W1,Layer1,54,9,-0.0462183
critic_W1,Layer1,54,10,0.0546415
critic_W1,Layer1,54,11,0.0103693
critic_W1,Layer1,54,12,0.0485746
critic_W1,Layer1,54,13,-0.39259
critic_W1,Layer1,54,14,-0.542423
critic_W1,Layer1,54,15,-0.499932
critic_W1,Layer1,54,16,-0.652306
critic_W1,Layer1,54,17,-0.878753
critic_W1,Layer1,54,18,-0.486502
critic_W1,Layer1,54,19,-0.196709
critic_W1,Layer1,54,20,0.152503
critic_W1,Layer1,54,21,0.00330683
critic_W1,Layer1,54,22,0.0933128
critic_W1,Layer1,54,23,0.031688
critic_W1,Layer1,54,24,-0.0661969
critic_W1,Layer1,54,25,0.173908
critic_W1,Layer1,54,26,0.306146
critic_W1,Layer1,54,27,0.511638
critic_W1,Layer1,54,28,0.275123
critic_W1,Layer1,54,29,0.238495
critic_W1,Layer1,54,30,0.494706
critic_W1,Layer1,54,31,0.353591
critic_W1,Layer1,54,32,0.472912
critic_W1,Layer1,54,33,-0.454608
critic_W1,Layer1,54,34,-0.193654
critic_W1,Layer1,54,35,-0.426978
critic_W1,Layer1,55,0,-0.786833
critic_W1,Layer1,55,1,-0.629584
critic_W1,Layer1,55,2,-0.761417
critic_W1,Layer1,55,3,-0.308611
critic_W1,Layer1,55,4,0.0281311
critic_W1,Layer1,55,5,0.0142472
critic_W1,Layer1,55,6,0.0202185
critic_W1,Layer1,55,7,0.261328
critic_W1,Layer1,55,8,0.110538
critic_W1,Layer1,55,9,0.199821
critic_W1,Layer1,55,10,0.296928
critic_W1,Layer1,55,11,-0.0854817
critic_W1,Layer1,55,12,-0.0523043
critic_W1,Layer1,55,13,-0.531882
critic_W1,Layer1,55,14,-0.695097
critic_W1,Layer1,55,15,-0.958068
critic_W1,Layer1,55,16,-0.94831
critic_W1,Layer1,55,17,-0.757343
critic_W1,Layer1,55,18,-0.38657
critic_W1,Layer1,55,19,-0.372123
critic_W1,Layer1,55,20,0.145157
critic_W1,Layer1,55,21,0.404911
critic_W1,Layer1,55,22,0.317129
critic_W1,Layer1,55,23,0.122347
critic_W1,Layer1,55,24,0.105992
critic_W1,Layer1,55,25,0.311479
critic_W1,Layer1,55,26,0.167111
critic_W1,Layer1,55,27,0.190635
critic_W1,Layer1,55,28,-0.219099
critic_W1,Layer1,55,29,-0.114315
critic_W1,Layer1,55,30,-0.564526
critic_W1,Layer1,55,31,-0.747612
critic_W1,Layer1,55,32,0.461163
critic_W1,Layer1,55,33,-0.780752
critic_W1,Layer1,55,34,-0.20046
critic_W1,Layer1,55,35,-0.0720151
critic_W1,Layer1,56,0,0.284509
critic_W1,Layer1,56,1,0.109493
critic_W1,Layer1,56,2,0.139494
critic_W1,Layer1,56,3,0.233865
critic_W1,Layer1,56,4,0.80219
critic_W1,Layer1,56,5,0.605854
critic_W1,Layer1,56,6,1.02858
critic_W1,Layer1,56,7,1.03274
critic_W1,Layer1,56,8,1.22074
critic_W1,Layer1,56,9,1.19748
critic_W1,Layer1,56,10,1.19814
critic_W1,Layer1,56,11,1.02772
critic_W1,Layer1,56,12,0.923035
critic_W1,Layer1,56,13,0.668087
critic_W1,Layer1,56,14,0.552024
critic_W1,Layer1,56,15,0.729868
critic_W1,Layer1,56,16,0.928141
critic_W1,Layer1,56,17,0.526155
critic_W1,Layer1,56,18,1.02149
critic_W1,Layer1,56,19,1.04203
critic_W1,Layer1,56,20,0.764552
critic_W1,Layer1,56,21,0.997082
critic_W1,Layer1,56,22,1.26392
critic_W1,Layer1,56,23,1.07407
critic_W1,Layer1,56,24,1.14072
critic_W1,Layer1,56,25,1.2121
critic_W1,Layer1,56,26,0.994444
critic_W1,Layer1,56,27,0.758965
critic_W1,Layer1,56,28,0.778339
critic_W1,Layer1,56,29,0.295171
critic_W1,Layer1,56,30,0.249215
critic_W1,Layer1,56,31,-0.0940473
critic_W1,Layer1,56,32,1.02253
critic_W1,Layer1,56,33,-1.14971
critic_W1,Layer1,56,34,0.26483
critic_W1,Layer1,56,35,0.0514922
critic_W1,Layer1,57,0,-0.252388
critic_W1,Layer1,57,1,-0.298102
critic_W1,Layer1,57,2,-0.384748
critic_W1,Layer1,57,3,0.0209152
critic_W1,Layer1,57,4,0.242468
critic_W1,Layer1,57,5,0.178939
critic_W1,Layer1,57,6,0.422376
critic_W1,Layer1,57,7,0.375819
critic_W1,Layer1,57,8,0.649129
critic_W1,Layer1,57,9,0.696555
critic_W1,Layer1,57,10,0.649031
critic_W1,Layer1,57,11,0.775501
critic_W1,Layer1,57,12,0.615802
critic_W1,Layer1,57,13,0.383674
critic_W1,Layer1,57,14,0.287699
critic_W1,Layer1,57,15,0.250616
critic_W1,Layer1,57,16,-0.101661
critic_W1,Layer1,57,17,-0.00612641
critic_W1,Layer1,57,18,0.196411
critic_W1,Layer1,57,19,0.489108
critic_W1,Layer1,57,20,0.342303
critic_W1,Layer1,57,21,0.597972
critic_W1,Layer1,57,22,0.634542
critic_W1,Layer1,57,23,0.817785
critic_W1,Layer1,57,24,0.796034
critic_W1,Layer1,57,25,0.470742
critic_W1,Layer1,57,26,0.458679
critic_W1,Layer1,57,27,0.162245
critic_W1,Layer1,57,28,0.331609
critic_W1,Layer1,57,29,-0.112762
critic_W1,Layer1,57,30,-0.299368
critic_W1,Layer1,57,31,-0.474287
critic_W1,Layer1,57,32,0.596396
critic_W1,Layer1,57,33,-0.978314
critic_W1,Layer1,57,34,-0.277477
critic_W1,Layer1,57,35,0.339019
critic_W1,Layer1,58,0,0.108567
critic_W1,Layer1,58,1,-0.0458847
critic_W1,Layer1,58,2,-0.228446
critic_W1,Layer1,58,3,0.392871
critic_W1,Layer1,58,4,0.51993
critic_W1,Layer1,58,5,0.600447
critic_W1,Layer1,58,6,0.767721
critic_W1,Layer1,58,7,0.675003
critic_W1,Layer1,58,8,0.679553
critic_W1,Layer1,58,9,1.056
critic_W1,Layer1,58,10,0.803755
critic_W1,Layer1,58,11,0.87403
critic_W1,Layer1,58,12,0.722902
critic_W1,Layer1,58,13,0.482069
critic_W1,Layer1,58,14,0.457923
critic_W1,Layer1,58,15,0.279174
critic_W1,Layer1,58,16,0.177967
critic_W1,Layer1,58,17,0.416327
critic_W1,Layer1,58,18,0.642121
critic_W1,Layer1,58,19,0.628842
critic_W1,Layer1,58,20,0.802943
critic_W1,Layer1,58,21,0.750197
critic_W1,Layer1,58,22,0.945012
critic_W1,Layer1,58,23,0.740556
critic_W1,Layer1,58,24,0.968573
critic_W1,Layer1,58,25,1.02393
critic_W1,Layer1,58,26,0.567839
critic_W1,Layer1,58,27,0.794541
critic_W1,Layer1,58,28,0.41515
critic_W1,Layer1,58,29,0.274117
critic_W1,Layer1,58,30,-0.219961
critic_W1,Layer1,58,31,-0.299514
critic_W1,Layer1,58,32,1.00859
critic_W1,Layer1,58,33,-1.01914
critic_W1,Layer1,58,34,-0.076083
critic_W1,Layer1,58,35,0.0454521
critic_W1,Layer1,59,0,-0.689014
critic_W1,Layer1,59,1,-0.484025
critic_W1,Layer1,59,2,-0.319981
critic_W1,Layer1,59,3,-0.309785
critic_W1,Layer1,59,4,0.0423396
critic_W1,Layer1,59,5,0.172701
critic_W1,Layer1,59,6,0.151663
critic_W1,Layer1,59,7,0.294462
critic_W1,Layer1,59,8,0.51468
critic_W1,Layer1,59,9,0.385222
critic_W1,Layer1,59,10,0.725936
critic_W1,Layer1,59,11,0.617688
critic_W1,Layer1,59,12,0.331796
critic_W1,Layer1,59,13,0.169861
critic_W1,Layer1,59,14,-0.198189
critic_W1,Layer1,59,15,-0.214788
critic_W1,Layer1,59,16,-0.125898
critic_W1,Layer1,59,17,-0.10749
critic_W1,Layer1,59,18,0.1559
critic_W1,Layer1,59,19,0.118432
critic_W1,Layer1,59,20,0.38775
critic_W1,Layer1,59,21,0.60881
critic_W1,Layer1,59,22,0.427555
critic_W1,Layer1,59,23,0.724059
critic_W1,Layer1,59,24,0.281048
critic_W1,Layer1,59,25,0.388244
critic_W1,Layer1,59,26,0.545659
critic_W1,Layer1,59,27,0.335999
critic_W1,Layer1,59,28,0.353362
critic_W1,Layer1,59,29,0.0781979
critic_W1,Layer1,59,30,-0.27705
critic_W1,Layer1,59,31,-0.446713
critic_W1,Layer1,59,32,0.53498
critic_W1,Layer1,59,33,-0.973668
critic_W1,Layer1,59,34,-0.251361
critic_W1,Layer1,59,35,0.225386
critic_W1,Layer1,60,0,-0.0437071
critic_W1,Layer1,60,1,0.0947071
critic_W1,Layer1,60,2,-0.0302597
critic_W1,Layer1,60,3,0.33753
critic_W1,Layer1,60,4,0.398581
critic_W1,Layer1,60,5,0.428131
critic_W1,Layer1,60,6,0.800392
critic_W1,Layer1,60,7,0.616026
critic_W1,Layer1,60,8,0.710908
critic_W1,Layer1,60,9,0.770727
critic_W1,Layer1,60,10,0.677103
critic_W1,Layer1,60,11,0.866539
critic_W1,Layer1,60,12,0.980373
critic_W1,Layer1,60,13,0.379424
critic_W1,Layer1,60,14,0.270921
critic_W1,Layer1,60,15,0.385637
critic_W1,Layer1,60,16,0.206851
critic_W1,Layer1,60,17,0.215956
critic_W1,Layer1,60,18,0.309189
critic_W1,Layer1,60,19,0.60295
critic_W1,Layer1,60,20,0.498168
critic_W1,Layer1,60,21,0.892172
critic_W1,Layer1,60,22,0.830787
critic_W1,Layer1,60,23,0.923742
critic_W1,Layer1,60,24,0.79114
critic_W1,Layer1,60,25,0.677369
critic_W1,Layer1,60,26,0.587774
critic_W1,Layer1,60,27,0.825617
critic_W1,Layer1,60,28,0.513446
critic_W1,Layer1,60,29,0.408573
critic_W1,Layer1,60,30,0.176329
critic_W1,Layer1,60,31,-0.178791
critic_W1,Layer1,60,32,1.12266
critic_W1,Layer1,60,33,-1.0968
critic_W1,Layer1,60,34,-0.112875
critic_W1,Layer1,60,35,0.191141
critic_W1,Layer1,61,0,-0.101441
critic_W1,Layer1,61,1,0.205821
critic_W1,Layer1,61,2,-0.00638377
critic_W1,Layer1,61,3,-0.128657
critic_W1,Layer1,61,4,0.21901
critic_W1,Layer1,61,5,0.235436
critic_W1,Layer1,61,6,0.025167
critic_W1,Layer1,61,7,0.0767124
critic_W1,Layer1,61,8,0.146608
critic_W1,Layer1,61,9,-0.0987737
critic_W1,Layer1,61,10,-0.211701
critic_W1,Layer1,61,11,0.118118
critic_W1,Layer1,61,12,-0.233688
critic_W1,Layer1,61,13,-0.192864
critic_W1,Layer1,61,14,-0.0394633
critic_W1,Layer1,61,15,0.158675
critic_W1,Layer1,61,16,0.0807995
critic_W1,Layer1,61,17,-0.187323
critic_W1,Layer1,61,18,-0.136853
critic_W1,Layer1,61,19,0.226532
critic_W1,Layer1,61,20,0.0383704
critic_W1,Layer1,61,21,-0.0472404
critic_W1,Layer1,61,22,-0.0247965
critic_W1,Layer1,61,23,0.0391028
critic_W1,Layer1,61,24,0.027597
critic_W1,Layer1,61,25,-0.146353
critic_W1,Layer1,61,26,0.0261914
critic_W1,Layer1,61,27,0.0427226
critic_W1,Layer1,61,28,0.0714449
critic_W1,Layer1,61,29,0.228589
critic_W1,Layer1,61,30,-0.164199
critic_W1,Layer1,61,31,-0.233772
critic_W1,Layer1,61,32,-0.214597
critic_W1,Layer1,61,33,-0.205526
critic_W1,Layer1,61,34,0.10599
critic_W1,Layer1,61,35,0.169242
critic_W1,Layer1,62,0,-0.194002
critic_W1,Layer1,62,1,-0.201718
critic_W1,Layer1,62,2,-0.0357492
critic_W1,Layer1,62,3,-0.154999
critic_W1,Layer1,62,4,-0.0701102
critic_W1,Layer1,62,5,-0.358572
critic_W1,Layer1,62,6,-0.352334
critic_W1,Layer1,62,7,-0.165272
critic_W1,Layer1,62,8,0.0100216
critic_W1,Layer1,62,9,-0.238538
critic_W1,Layer1,62,10,-0.0738308
critic_W1,Layer1,62,11,0.015815
critic_W1,Layer1,62,12,-0.226384
critic_W1,Layer1,62,13,-0.00307735
critic_W1,Layer1,62,14,-0.368425
critic_W1,Layer1,62,15,-0.281009
critic_W1,Layer1,62,16,-0.275582
critic_W1,Layer1,62,17,-0.0224215
critic_W1,Layer1,62,18,0.0399044
critic_W1,Layer1,62,19,-0.0901822
critic_W1,Layer1,62,20,-0.030269
critic_W1,Layer1,62,21,-0.212634
critic_W1,Layer1,62,22,-0.146509
critic_W1,Layer1,62,23,-0.361314
critic_W1,Layer1,62,24,-0.152421
critic_W1,Layer1,62,25,-0.357391
critic_W1,Layer1,62,26,-0.115077
critic_W1,Layer1,62,27,0.0285071
critic_W1,Layer1,62,28,-0.140793
critic_W1,Layer1,62,29,-0.130217
critic_W1,Layer1,62,30,-0.24302
critic_W1,Layer1,62,31,-0.349829
critic_W1,Layer1,62,32,-0.0448748
critic_W1,Layer1,62,33,0.0597807
critic_W1,Layer1,62,34,-0.010876
critic_W1,Layer1,62,35,0.201464
critic_W1,Layer1,63,0,0.0642103
critic_W1,Layer1,63,1,-0.0861063
critic_W1,Layer1,63,2,-0.154022
critic_W1,Layer1,63,3,0.102877
critic_W1,Layer1,63,4,-0.0341311
critic_W1,Layer1,63,5,-0.147978
critic_W1,Layer1,63,6,0.0561825
critic_W1,Layer1,63,7,0.107539
critic_W1,Layer1,63,8,-0.150197
critic_W1,Layer1,63,9,0.0280387
critic_W1,Layer1,63,10,0.118932
critic_W1,Layer1,63,11,0.0420099
critic_W1,Layer1,63,12,-0.013737
critic_W1,Layer1,63,13,-0.0723569
critic_W1,Layer1,63,14,0.169278
critic_W1,Layer1,63,15,0.237188
critic_W1,Layer1,63,16,0.210016
critic_W1,Layer1,63,17,-0.183415
critic_W1,Layer1,63,18,0.166462
critic_W1,Layer1,63,19,-0.11329
critic_W1,Layer1,63,20,0.0286364
critic_W1,Layer1,63,21,0.00183282
critic_W1,Layer1,63,22,-0.108824
critic_W1,Layer1,63,23,-0.0391535
critic_W1,Layer1,63,24,-0.0714795
critic_W1,Layer1,63,25,0.212994
critic_W1,Layer1,63,26,0.1166
critic_W1,Layer1,63,27,0.166199
critic_W1,Layer1,63,28,-0.112541
critic_W1,Layer1,63,29,-0.0394617
critic_W1,Layer1,63,30,-0.00256996
critic_W1,Layer1,63,31,0.184455
critic_W1,Layer1,63,32,-0.203091
critic_W1,Layer1,63,33,0.163537
critic_W1,Layer1,63,34,-0.132624
critic_W1,Layer1,63,35,-0.23637
critic_b1,Layer1,0,,-0.0552336
critic_b1,Layer1,1,,0.092701
critic_b1,Layer1,2,,-0.233052
critic_b1,Layer1,3,,0.531776
critic_b1,Layer1,4,,0.0616827
critic_b1,Layer1,5,,0.182568
critic_b1,Layer1,6,,-0.00591308
critic_b1,Layer1,7,,-0.36538
critic_b1,Layer1,8,,0.620322
critic_b1,Layer1,9,,1.20537
critic_b1,Layer1,10,,-0.220359
critic_b1,Layer1,11,,0.726971
critic_b1,Layer1,12,,0.470082
critic_b1,Layer1,13,,1.02655
critic_b1,Layer1,14,,0.053751
critic_b1,Layer1,15,,0.480258
critic_b1,Layer1,16,,1.45132
critic_b1,Layer1,17,,0.50163
critic_b1,Layer1,18,,0.789989
critic_b1,Layer1,19,,0.621753
critic_b1,Layer1,20,,0.947422
critic_b1,Layer1,21,,1.44833
critic_b1,Layer1,22,,0.320061
critic_b1,Layer1,23,,0.633461
critic_b1,Layer1,24,,1.1391
critic_b1,Layer1,25,,0.849247
critic_b1,Layer1,26,,0.399444
critic_b1,Layer1,27,,0.789098
critic_b1,Layer1,28,,-0.18882
critic_b1,Layer1,29,,-0.266763
critic_b1,Layer1,30,,-0.0194981
critic_b1,Layer1,31,,-0.294156
critic_b1,Layer1,32,,1.44652
critic_b1,Layer1,33,,0.0357766
critic_b1,Layer1,34,,0.211931
critic_b1,Layer1,35,,0.728156
critic_b1,Layer1,36,,1.14956
critic_b1,Layer1,37,,-0.0285446
critic_b1,Layer1,38,,0.353735
critic_b1,Layer1,39,,-0.0122385
critic_b1,Layer1,40,,-0.0308812
critic_b1,Layer1,41,,0.737989
critic_b1,Layer1,42,,0.794291
critic_b1,Layer1,43,,-0.17167
critic_b1,Layer1,44,,1.19575
critic_b1,Layer1,45,,0.865678
critic_b1,Layer1,46,,0.759055
critic_b1,Layer1,47,,0.0918404
critic_b1,Layer1,48,,0.873054
critic_b1,Layer1,49,,-0.281278
critic_b1,Layer1,50,,0.833865
critic_b1,Layer1,51,,0.00456942
critic_b1,Layer1,52,,1.09138
critic_b1,Layer1,53,,0.196627
critic_b1,Layer1,54,,0.112685
critic_b1,Layer1,55,,0.101797
critic_b1,Layer1,56,,0.849719
critic_b1,Layer1,57,,0.70887
critic_b1,Layer1,58,,0.894354
critic_b1,Layer1,59,,0.485486
critic_b1,Layer1,60,,0.920136
critic_b1,Layer1,61,,-0.105822
critic_b1,Layer1,62,,-0.320438
critic_b1,Layer1,63,,0.0419578
critic_W2,Output,0,0,0.256995
critic_W2,Output,0,1,-0.0577203
critic_W2,Output,0,2,0.288744
critic_W2,Output,0,3,-0.370374
critic_W2,Output,0,4,0.000886786
critic_W2,Output,0,5,0.338937
critic_W2,Output,0,6,0.012129
critic_W2,Output,0,7,0.146996
critic_W2,Output,0,8,-0.223598
critic_W2,Output,0,9,0.865555
critic_W2,Output,0,10,0.0259301
critic_W2,Output,0,11,-0.974539
critic_W2,Output,0,12,-0.583156
critic_W2,Output,0,13,-0.32564
critic_W2,Output,0,14,-0.156774
critic_W2,Output,0,15,-0.518457
critic_W2,Output,0,16,1.343
critic_W2,Output,0,17,-0.551954
critic_W2,Output,0,18,-0.869011
critic_W2,Output,0,19,-0.361718
critic_W2,Output,0,20,-0.529655
critic_W2,Output,0,21,1.34393
critic_W2,Output,0,22,-0.308276
critic_W2,Output,0,23,-0.439534
critic_W2,Output,0,24,1.26104
critic_W2,Output,0,25,-0.365188
critic_W2,Output,0,26,-0.484445
critic_W2,Output,0,27,1.01734
critic_W2,Output,0,28,-0.299953
critic_W2,Output,0,29,0.214243
critic_W2,Output,0,30,0.0722365
critic_W2,Output,0,31,0.0536965
critic_W2,Output,0,32,1.3441
critic_W2,Output,0,33,0.216545
critic_W2,Output,0,34,0.290665
critic_W2,Output,0,35,-0.462116
critic_W2,Output,0,36,-1.39307
critic_W2,Output,0,37,0.0150914
critic_W2,Output,0,38,-0.260661
critic_W2,Output,0,39,0.266548
critic_W2,Output,0,40,-0.278455
critic_W2,Output,0,41,-0.285912
critic_W2,Output,0,42,-0.471848
critic_W2,Output,0,43,-0.0684749
critic_W2,Output,0,44,0.908884
critic_W2,Output,0,45,-0.301377
critic_W2,Output,0,46,-0.560072
critic_W2,Output,0,47,-0.031596
critic_W2,Output,0,48,0.484346
critic_W2,Output,0,49,0.0214444
critic_W2,Output,0,50,-0.45942
critic_W2,Output,0,51,-0.274117
critic_W2,Output,0,52,0.72108
critic_W2,Output,0,53,-0.143991
critic_W2,Output,0,54,-0.249592
critic_W2,Output,0,55,-0.301554
critic_W2,Output,0,56,-1.10255
critic_W2,Output,0,57,-0.433295
critic_W2,Output,0,58,-0.510047
critic_W2,Output,0,59,-0.34761
critic_W2,Output,0,60,-0.463108
critic_W2,Output,0,61,0.101895
critic_W2,Output,0,62,0.0665746
critic_W2,Output,0,63,-0.132474
critic_b2,Output,0,,0.00872107
